Order_ID,Order_Date,Product_ID,Product_Name,Category,Quantity,Planned_Production_Date,Production_Completion_Date,Production_Status,Production_Days,Planned_Qty,Actual_Qty,Production_Completion_%
ORD01110,2025-11-11,P009,Manual Strapping Tool,Packaging Tools & Equipment,7,2025-11-17,2025-11-18,Completed,1,7,7,1
ORD01111,2025-12-22,P006,Shrink Film Roll,Stretch / Film Solutions,84,2025-12-25,2025-12-27,Completed,2,84,84,1
ORD01112,2025-08-13,P013,Platform Trolley,Material Handling,15,2025-08-18,2025-08-23,Completed,5,15,15,1
ORD01113,2025-07-06,P013,Platform Trolley,Material Handling,36,2025-07-10,2025-07-14,In Production,4,36,21,0.583333333
ORD01114,2025-12-26,P007,Wooden Pallet,Pallet Solutions,13,2025-12-29,2026-01-05,Completed,7,13,13,1
ORD01115,2025-12-26,P002,PET Strapping Roll,Strapping Solutions,230,2026-01-01,2026-01-08,In Production,7,230,127,0.552173913
ORD01116,2025-03-29,P005,Stretch Film Roll,Stretch / Film Solutions,11,2025-03-31,2025-04-05,In Production,5,11,6,0.545454545
ORD01117,2025-02-03,P002,PET Strapping Roll,Strapping Solutions,50,2025-02-07,2025-02-12,Completed,5,50,50,1
ORD01118,2025-12-23,P013,Platform Trolley,Material Handling,8,2025-12-27,2025-12-30,Completed,3,8,8,1
ORD01119,2025-01-04,P012,7-Ply Corrugated Box,Customized Carton Boxes,27,2025-01-10,2025-01-11,Completed,1,27,27,1
ORD01120,2025-11-04,P009,Manual Strapping Tool,Packaging Tools & Equipment,30,2025-11-07,2025-11-14,Completed,7,30,30,1
ORD01121,2025-12-17,P002,PET Strapping Roll,Strapping Solutions,195,2025-12-22,2025-12-29,Completed,7,195,195,1
ORD01122,2025-08-09,P001,PP Strapping Roll,Strapping Solutions,100,2025-08-13,2025-08-17,Completed,4,100,100,1
ORD01123,2025-09-26,P001,PP Strapping Roll,Strapping Solutions,130,2025-09-30,2025-10-01,Completed,1,130,130,1
ORD01124,2025-06-17,P007,Wooden Pallet,Pallet Solutions,41,2025-06-22,2025-06-25,In Production,3,41,26,0.634146341
ORD01125,2025-12-16,P003,Bubble Wrap Roll,Protective Packaging,11,2025-12-19,2025-12-24,Completed,5,11,11,1
ORD01126,2025-11-15,P011,5-Ply Corrugated Box,Customized Carton Boxes,27,2025-11-17,2025-11-22,Completed,5,27,27,1
ORD01127,2025-11-05,P014,Hand Pallet Truck,Material Handling,31,2025-11-08,2025-11-13,Completed,5,31,31,1
ORD01128,2025-06-23,P006,Shrink Film Roll,Stretch / Film Solutions,43,2025-06-26,2025-06-29,Completed,3,43,43,1
ORD01129,2025-12-29,P006,Shrink Film Roll,Stretch / Film Solutions,39,2026-01-04,2026-01-05,Completed,1,39,39,1
ORD01130,2025-11-26,P011,5-Ply Corrugated Box,Customized Carton Boxes,10,2025-11-29,2025-12-02,Completed,3,10,10,1
ORD01131,2025-09-09,P001,PP Strapping Roll,Strapping Solutions,270,2025-09-11,2025-09-14,Completed,3,270,270,1
ORD01132,2025-01-22,P001,PP Strapping Roll,Strapping Solutions,140,2025-01-25,2025-01-26,Completed,1,140,140,1
ORD01133,2025-06-05,P013,Platform Trolley,Material Handling,10,2025-06-10,2025-06-12,Completed,2,10,10,1
ORD01134,2025-01-23,P007,Wooden Pallet,Pallet Solutions,33,2025-01-26,2025-01-27,Completed,1,33,33,1
ORD01135,2025-11-10,P004,EPE Foam Roll,Protective Packaging,9,2025-11-12,2025-11-13,Completed,1,9,9,1
ORD01136,2025-07-19,P011,5-Ply Corrugated Box,Customized Carton Boxes,12,2025-07-22,2025-07-25,Completed,3,12,12,1
ORD01137,2025-11-17,P008,Plastic Pallet,Pallet Solutions,48,2025-11-21,2025-11-23,Completed,2,48,48,1
ORD01138,2025-11-04,P005,Stretch Film Roll,Stretch / Film Solutions,34,2025-11-06,2025-11-12,Completed,6,34,34,1
ORD01139,2025-02-04,P006,Shrink Film Roll,Stretch / Film Solutions,13,2025-02-07,2025-02-12,Completed,5,13,13,1
ORD01140,2025-05-14,P005,Stretch Film Roll,Stretch / Film Solutions,17,2025-05-16,2025-05-23,In Production,7,17,9,0.529411765
ORD01141,2025-09-03,P006,Shrink Film Roll,Stretch / Film Solutions,11,2025-09-05,2025-09-06,Completed,1,11,11,1
ORD01142,2025-03-15,P005,Stretch Film Roll,Stretch / Film Solutions,57,2025-03-20,2025-03-25,Completed,5,57,57,1
ORD01143,2025-06-24,P007,Wooden Pallet,Pallet Solutions,9,2025-06-28,2025-06-30,Completed,2,9,9,1
ORD01144,2025-04-05,P007,Wooden Pallet,Pallet Solutions,16,2025-04-08,2025-04-11,Completed,3,16,16,1
ORD01145,2025-10-08,P007,Wooden Pallet,Pallet Solutions,4,2025-10-12,2025-10-13,Completed,1,4,4,1
ORD01146,2025-02-23,P005,Stretch Film Roll,Stretch / Film Solutions,36,2025-02-26,2025-02-27,In Production,1,36,16,0.444444444
ORD01147,2025-02-07,P010,Battery Strapping Machine,Packaging Tools & Equipment,9,2025-02-09,2025-02-15,Completed,6,9,9,1
ORD01148,2025-05-09,P005,Stretch Film Roll,Stretch / Film Solutions,14,2025-05-13,2025-05-19,Completed,6,14,14,1
ORD01149,2025-03-31,P011,5-Ply Corrugated Box,Customized Carton Boxes,26,2025-04-05,2025-04-08,Completed,3,26,26,1
ORD01150,2025-04-27,P001,PP Strapping Roll,Strapping Solutions,100,2025-05-02,2025-05-04,Completed,2,100,100,1
ORD01151,2025-07-06,P007,Wooden Pallet,Pallet Solutions,60,2025-07-10,2025-07-13,Completed,3,60,60,1
ORD01152,2025-11-13,P002,PET Strapping Roll,Strapping Solutions,100,2025-11-17,2025-11-21,Completed,4,100,100,1
ORD01153,2025-06-03,P009,Manual Strapping Tool,Packaging Tools & Equipment,27,2025-06-09,2025-06-13,Completed,4,27,27,1
ORD01154,2025-01-13,P003,Bubble Wrap Roll,Protective Packaging,63,2025-01-16,2025-01-20,Completed,4,63,63,1
ORD01155,2025-07-30,P010,Battery Strapping Machine,Packaging Tools & Equipment,113,2025-08-03,2025-08-07,Completed,4,113,113,1
ORD01156,2025-12-13,P002,PET Strapping Roll,Strapping Solutions,155,2025-12-15,2025-12-22,Completed,7,155,155,1
ORD01157,2025-04-20,P007,Wooden Pallet,Pallet Solutions,42,2025-04-24,2025-05-01,Completed,7,42,42,1
ORD01158,2025-02-21,P011,5-Ply Corrugated Box,Customized Carton Boxes,27,2025-02-27,2025-03-01,Completed,2,27,27,1
ORD01159,2025-12-25,P003,Bubble Wrap Roll,Protective Packaging,28,2025-12-29,2026-01-04,Completed,6,28,28,1
ORD01160,2025-07-14,P006,Shrink Film Roll,Stretch / Film Solutions,51,2025-07-19,2025-07-21,In Production,2,51,29,0.568627451
ORD01161,2025-10-18,P004,EPE Foam Roll,Protective Packaging,19,2025-10-22,2025-10-25,Completed,3,19,19,1
ORD01162,2025-06-14,P007,Wooden Pallet,Pallet Solutions,20,2025-06-18,2025-06-24,In Production,6,20,9,0.45
ORD01163,2025-04-09,P003,Bubble Wrap Roll,Protective Packaging,123,2025-04-15,2025-04-18,In Production,3,123,61,0.495934959
ORD01164,2025-06-22,P011,5-Ply Corrugated Box,Customized Carton Boxes,60,2025-06-24,2025-06-27,Completed,3,60,60,1
ORD01165,2025-04-13,P006,Shrink Film Roll,Stretch / Film Solutions,8,2025-04-18,2025-04-22,Completed,4,8,8,1
ORD01166,2025-12-29,P007,Wooden Pallet,Pallet Solutions,21,2026-01-02,2026-01-04,Completed,2,21,21,1
ORD01167,2025-09-18,P001,PP Strapping Roll,Strapping Solutions,100,2025-09-20,2025-09-21,Completed,1,100,100,1
ORD01168,2025-01-05,P007,Wooden Pallet,Pallet Solutions,27,2025-01-07,2025-01-13,Completed,6,27,27,1
ORD01169,2025-01-29,P005,Stretch Film Roll,Stretch / Film Solutions,13,2025-02-01,2025-02-03,Completed,2,13,13,1
ORD01170,2025-11-17,P008,Plastic Pallet,Pallet Solutions,5,2025-11-23,2025-11-25,Completed,2,5,5,1
ORD01171,2025-04-05,P006,Shrink Film Roll,Stretch / Film Solutions,19,2025-04-11,2025-04-12,Completed,1,19,19,1
ORD01172,2025-04-06,P014,Hand Pallet Truck,Material Handling,8,2025-04-10,2025-04-17,In Production,7,8,5,0.625
ORD01173,2025-08-07,P001,PP Strapping Roll,Strapping Solutions,100,2025-08-11,2025-08-18,Completed,7,100,100,1
ORD01174,2025-09-10,P005,Stretch Film Roll,Stretch / Film Solutions,6,2025-09-14,2025-09-20,Completed,6,6,6,1
ORD01175,2025-06-13,P006,Shrink Film Roll,Stretch / Film Solutions,13,2025-06-19,2025-06-26,Completed,7,13,13,1
ORD01176,2025-09-03,P010,Battery Strapping Machine,Packaging Tools & Equipment,83,2025-09-07,2025-09-11,Pending,4,83,0,0
ORD01177,2025-07-29,P011,5-Ply Corrugated Box,Customized Carton Boxes,11,2025-08-03,2025-08-07,In Production,4,11,5,0.454545455
ORD01178,2025-06-12,P006,Shrink Film Roll,Stretch / Film Solutions,10,2025-06-17,2025-06-24,Completed,7,10,10,1
ORD01179,2025-02-18,P002,PET Strapping Roll,Strapping Solutions,160,2025-02-20,2025-02-24,Completed,4,160,160,1
ORD01180,2025-04-27,P009,Manual Strapping Tool,Packaging Tools & Equipment,11,2025-04-30,2025-05-04,In Production,4,11,6,0.545454545
ORD01181,2025-06-15,P007,Wooden Pallet,Pallet Solutions,27,2025-06-20,2025-06-25,In Production,5,27,13,0.481481481
ORD01182,2025-06-23,P009,Manual Strapping Tool,Packaging Tools & Equipment,11,2025-06-27,2025-07-03,Completed,6,11,11,1
ORD01183,2025-07-09,P001,PP Strapping Roll,Strapping Solutions,100,2025-07-15,2025-07-19,Completed,4,100,100,1
ORD01184,2025-09-01,P011,5-Ply Corrugated Box,Customized Carton Boxes,35,2025-09-05,2025-09-10,Completed,5,35,35,1
ORD01185,2025-09-08,P003,Bubble Wrap Roll,Protective Packaging,42,2025-09-14,2025-09-18,Completed,4,42,42,1
ORD01186,2025-05-17,P002,PET Strapping Roll,Strapping Solutions,90,2025-05-19,2025-05-23,Completed,4,90,90,1
ORD01187,2025-11-21,P005,Stretch Film Roll,Stretch / Film Solutions,7,2025-11-23,2025-11-26,Completed,3,7,7,1
ORD01188,2025-04-13,P003,Bubble Wrap Roll,Protective Packaging,35,2025-04-16,2025-04-21,Completed,5,35,35,1
ORD01189,2025-12-25,P012,7-Ply Corrugated Box,Customized Carton Boxes,4,2025-12-27,2025-12-30,Completed,3,4,4,1
ORD01190,2025-03-17,P011,5-Ply Corrugated Box,Customized Carton Boxes,6,2025-03-22,2025-03-28,Completed,6,6,6,1
ORD01191,2025-11-07,P012,7-Ply Corrugated Box,Customized Carton Boxes,22,2025-11-12,2025-11-15,Completed,3,22,22,1
ORD01192,2025-10-09,P004,EPE Foam Roll,Protective Packaging,30,2025-10-11,2025-10-17,Completed,6,30,30,1
ORD01193,2025-09-19,P001,PP Strapping Roll,Strapping Solutions,100,2025-09-21,2025-09-27,Completed,6,100,100,1
ORD01194,2025-06-23,P009,Manual Strapping Tool,Packaging Tools & Equipment,16,2025-06-25,2025-06-29,Completed,4,16,16,1
ORD01195,2025-02-15,P011,5-Ply Corrugated Box,Customized Carton Boxes,22,2025-02-18,2025-02-22,In Production,4,22,8,0.363636364
ORD01196,2025-12-24,P002,PET Strapping Roll,Strapping Solutions,250,2025-12-27,2025-12-31,Completed,4,250,250,1
ORD01197,2025-07-18,P001,PP Strapping Roll,Strapping Solutions,450,2025-07-23,2025-07-24,Completed,1,450,450,1
ORD01198,2025-04-28,P007,Wooden Pallet,Pallet Solutions,20,2025-05-04,2025-05-08,Completed,4,20,20,1
ORD01199,2025-10-02,P013,Platform Trolley,Material Handling,23,2025-10-04,2025-10-10,Completed,6,23,23,1
ORD01200,2025-06-21,P012,7-Ply Corrugated Box,Customized Carton Boxes,93,2025-06-24,2025-06-27,Completed,3,93,93,1
ORD01201,2025-04-05,P001,PP Strapping Roll,Strapping Solutions,220,2025-04-07,2025-04-08,In Production,1,220,79,0.359090909
ORD01202,2025-04-20,P001,PP Strapping Roll,Strapping Solutions,200,2025-04-26,2025-05-03,Completed,7,200,200,1
ORD01203,2025-06-08,P012,7-Ply Corrugated Box,Customized Carton Boxes,37,2025-06-10,2025-06-12,In Production,2,37,15,0.405405405
ORD01204,2025-09-09,P006,Shrink Film Roll,Stretch / Film Solutions,20,2025-09-14,2025-09-19,Completed,5,20,20,1
ORD01205,2025-01-06,P011,5-Ply Corrugated Box,Customized Carton Boxes,25,2025-01-10,2025-01-11,Completed,1,25,25,1
ORD01206,2025-08-05,P012,7-Ply Corrugated Box,Customized Carton Boxes,4,2025-08-09,2025-08-10,Completed,1,4,4,1
ORD01207,2025-04-15,P007,Wooden Pallet,Pallet Solutions,293,2025-04-17,2025-04-23,Completed,6,293,293,1
ORD01208,2025-09-03,P001,PP Strapping Roll,Strapping Solutions,570,2025-09-05,2025-09-11,Completed,6,570,570,1
ORD01209,2025-10-23,P007,Wooden Pallet,Pallet Solutions,14,2025-10-25,2025-10-31,Completed,6,14,14,1
ORD01210,2025-05-01,P002,PET Strapping Roll,Strapping Solutions,135,2025-05-06,2025-05-13,In Production,7,135,91,0.674074074
ORD01211,2025-01-25,P005,Stretch Film Roll,Stretch / Film Solutions,5,2025-01-29,2025-02-01,In Production,3,5,2,0.4
ORD01212,2025-03-16,P007,Wooden Pallet,Pallet Solutions,19,2025-03-20,2025-03-26,Completed,6,19,19,1
ORD01213,2025-12-12,P005,Stretch Film Roll,Stretch / Film Solutions,57,2025-12-18,2025-12-22,In Production,4,57,38,0.666666667
ORD01214,2025-03-26,P003,Bubble Wrap Roll,Protective Packaging,18,2025-03-28,2025-03-31,Completed,3,18,18,1
ORD01215,2025-02-11,P012,7-Ply Corrugated Box,Customized Carton Boxes,7,2025-02-16,2025-02-17,Completed,1,7,7,1
ORD01216,2025-12-30,P007,Wooden Pallet,Pallet Solutions,56,2026-01-03,2026-01-07,In Production,4,56,20,0.357142857
ORD01217,2025-10-23,P009,Manual Strapping Tool,Packaging Tools & Equipment,55,2025-10-27,2025-11-02,Completed,6,55,55,1
ORD01218,2025-02-25,P002,PET Strapping Roll,Strapping Solutions,50,2025-03-02,2025-03-04,Completed,2,50,50,1
ORD01219,2025-06-01,P002,PET Strapping Roll,Strapping Solutions,180,2025-06-03,2025-06-05,Pending,2,180,0,0
ORD01220,2025-06-03,P004,EPE Foam Roll,Protective Packaging,13,2025-06-07,2025-06-11,Completed,4,13,13,1
ORD01221,2025-06-13,P002,PET Strapping Roll,Strapping Solutions,50,2025-06-17,2025-06-18,Completed,1,50,50,1
ORD01222,2025-06-29,P001,PP Strapping Roll,Strapping Solutions,250,2025-07-04,2025-07-05,Completed,1,250,250,1
ORD01223,2025-11-20,P005,Stretch Film Roll,Stretch / Film Solutions,7,2025-11-22,2025-11-26,Pending,4,7,0,0
ORD01224,2025-04-21,P012,7-Ply Corrugated Box,Customized Carton Boxes,31,2025-04-27,2025-05-01,Completed,4,31,31,1
ORD01225,2025-05-21,P010,Battery Strapping Machine,Packaging Tools & Equipment,19,2025-05-27,2025-05-31,Completed,4,19,19,1
ORD01226,2025-05-29,P014,Hand Pallet Truck,Material Handling,28,2025-06-04,2025-06-07,Pending,3,28,0,0
ORD01227,2025-12-01,P006,Shrink Film Roll,Stretch / Film Solutions,134,2025-12-04,2025-12-11,Completed,7,134,134,1
ORD01228,2025-02-21,P011,5-Ply Corrugated Box,Customized Carton Boxes,24,2025-02-24,2025-02-26,Completed,2,24,24,1
ORD01229,2025-12-22,P011,5-Ply Corrugated Box,Customized Carton Boxes,25,2025-12-26,2026-01-01,Completed,6,25,25,1
ORD01230,2025-05-15,P014,Hand Pallet Truck,Material Handling,19,2025-05-19,2025-05-23,In Production,4,19,13,0.684210526
ORD01231,2025-04-11,P011,5-Ply Corrugated Box,Customized Carton Boxes,5,2025-04-16,2025-04-22,Completed,6,5,5,1
ORD01232,2025-04-29,P003,Bubble Wrap Roll,Protective Packaging,29,2025-05-02,2025-05-04,Completed,2,29,29,1
ORD01233,2025-05-17,P008,Plastic Pallet,Pallet Solutions,41,2025-05-23,2025-05-28,Completed,5,41,41,1
ORD01234,2025-09-02,P004,EPE Foam Roll,Protective Packaging,25,2025-09-07,2025-09-09,Completed,2,25,25,1
ORD01235,2025-09-19,P005,Stretch Film Roll,Stretch / Film Solutions,72,2025-09-22,2025-09-29,Pending,7,72,0,0
ORD01236,2025-04-26,P001,PP Strapping Roll,Strapping Solutions,280,2025-04-30,2025-05-04,In Production,4,280,161,0.575
ORD01237,2025-04-26,P009,Manual Strapping Tool,Packaging Tools & Equipment,17,2025-04-29,2025-05-03,Completed,4,17,17,1
ORD01238,2025-08-10,P002,PET Strapping Roll,Strapping Solutions,255,2025-08-16,2025-08-17,Completed,1,255,255,1
ORD01239,2025-11-29,P004,EPE Foam Roll,Protective Packaging,94,2025-12-03,2025-12-06,Completed,3,94,94,1
ORD01240,2025-12-22,P004,EPE Foam Roll,Protective Packaging,41,2025-12-28,2026-01-03,Completed,6,41,41,1
ORD01241,2025-11-12,P008,Plastic Pallet,Pallet Solutions,64,2025-11-14,2025-11-17,Completed,3,64,64,1
ORD01242,2025-06-28,P007,Wooden Pallet,Pallet Solutions,19,2025-07-02,2025-07-04,Completed,2,19,19,1
ORD01243,2025-12-19,P012,7-Ply Corrugated Box,Customized Carton Boxes,27,2025-12-23,2025-12-25,Completed,2,27,27,1
ORD01244,2025-05-30,P011,5-Ply Corrugated Box,Customized Carton Boxes,65,2025-06-02,2025-06-04,Completed,2,65,65,1
ORD01245,2025-10-18,P011,5-Ply Corrugated Box,Customized Carton Boxes,59,2025-10-23,2025-10-28,Completed,5,59,59,1
ORD01246,2025-04-07,P009,Manual Strapping Tool,Packaging Tools & Equipment,70,2025-04-11,2025-04-15,Completed,4,70,70,1
ORD01247,2025-09-08,P002,PET Strapping Roll,Strapping Solutions,60,2025-09-14,2025-09-15,Completed,1,60,60,1
ORD01248,2025-02-25,P003,Bubble Wrap Roll,Protective Packaging,47,2025-03-03,2025-03-08,In Production,5,47,23,0.489361702
ORD01249,2025-06-22,P008,Plastic Pallet,Pallet Solutions,24,2025-06-28,2025-07-04,Completed,6,24,24,1
ORD01250,2025-03-19,P004,EPE Foam Roll,Protective Packaging,25,2025-03-21,2025-03-26,Completed,5,25,25,1
ORD01251,2025-10-20,P002,PET Strapping Roll,Strapping Solutions,325,2025-10-26,2025-10-29,Completed,3,325,325,1
ORD01252,2025-01-02,P002,PET Strapping Roll,Strapping Solutions,160,2025-01-05,2025-01-11,Completed,6,160,160,1
ORD01253,2025-12-31,P013,Platform Trolley,Material Handling,17,2026-01-05,2026-01-09,Completed,4,17,17,1
ORD01254,2025-08-12,P012,7-Ply Corrugated Box,Customized Carton Boxes,16,2025-08-18,2025-08-21,Completed,3,16,16,1
ORD01255,2025-12-24,P007,Wooden Pallet,Pallet Solutions,99,2025-12-29,2025-12-31,Completed,2,99,99,1
ORD01256,2025-08-29,P002,PET Strapping Roll,Strapping Solutions,70,2025-08-31,2025-09-06,Completed,6,70,70,1
ORD01257,2025-09-09,P002,PET Strapping Roll,Strapping Solutions,570,2025-09-14,2025-09-20,Completed,6,570,570,1
ORD01258,2025-10-27,P003,Bubble Wrap Roll,Protective Packaging,15,2025-11-02,2025-11-07,Pending,5,15,0,0
ORD01259,2025-02-17,P011,5-Ply Corrugated Box,Customized Carton Boxes,8,2025-02-23,2025-03-01,Completed,6,8,8,1
ORD01260,2025-04-06,P006,Shrink Film Roll,Stretch / Film Solutions,44,2025-04-09,2025-04-13,Completed,4,44,44,1
ORD01261,2025-08-05,P001,PP Strapping Roll,Strapping Solutions,540,2025-08-08,2025-08-10,Completed,2,540,540,1
ORD01262,2025-07-08,P009,Manual Strapping Tool,Packaging Tools & Equipment,24,2025-07-11,2025-07-13,Completed,2,24,24,1
ORD01263,2025-01-30,P011,5-Ply Corrugated Box,Customized Carton Boxes,65,2025-02-04,2025-02-06,In Production,2,65,25,0.384615385
ORD01264,2025-05-06,P002,PET Strapping Roll,Strapping Solutions,110,2025-05-11,2025-05-13,Completed,2,110,110,1
ORD01265,2025-09-28,P001,PP Strapping Roll,Strapping Solutions,460,2025-10-03,2025-10-09,Completed,6,460,460,1
ORD01266,2025-07-27,P003,Bubble Wrap Roll,Protective Packaging,9,2025-07-31,2025-08-05,Completed,5,9,9,1
ORD01267,2025-11-06,P011,5-Ply Corrugated Box,Customized Carton Boxes,27,2025-11-11,2025-11-15,Completed,4,27,27,1
ORD01268,2025-08-19,P007,Wooden Pallet,Pallet Solutions,25,2025-08-25,2025-09-01,Completed,7,25,25,1
ORD01269,2025-08-27,P007,Wooden Pallet,Pallet Solutions,9,2025-08-31,2025-09-02,Completed,2,9,9,1
ORD01270,2025-07-17,P012,7-Ply Corrugated Box,Customized Carton Boxes,11,2025-07-22,2025-07-23,Completed,1,11,11,1
ORD01271,2025-04-10,P005,Stretch Film Roll,Stretch / Film Solutions,54,2025-04-14,2025-04-19,Completed,5,54,54,1
ORD01272,2025-07-10,P005,Stretch Film Roll,Stretch / Film Solutions,17,2025-07-12,2025-07-16,Completed,4,17,17,1
ORD01273,2025-03-05,P006,Shrink Film Roll,Stretch / Film Solutions,99,2025-03-10,2025-03-17,Completed,7,99,99,1
ORD01274,2025-06-19,P011,5-Ply Corrugated Box,Customized Carton Boxes,14,2025-06-24,2025-06-30,In Production,6,14,7,0.5
ORD01275,2025-01-23,P004,EPE Foam Roll,Protective Packaging,14,2025-01-27,2025-01-28,Completed,1,14,14,1
ORD01276,2025-01-01,P002,PET Strapping Roll,Strapping Solutions,50,2025-01-03,2025-01-05,In Production,2,50,23,0.46
ORD01277,2025-08-24,P002,PET Strapping Roll,Strapping Solutions,55,2025-08-28,2025-09-02,Completed,5,55,55,1
ORD01278,2025-09-27,P002,PET Strapping Roll,Strapping Solutions,145,2025-09-30,2025-10-06,In Production,6,145,82,0.565517241
ORD01279,2025-06-18,P010,Battery Strapping Machine,Packaging Tools & Equipment,9,2025-06-24,2025-06-27,Completed,3,9,9,1
ORD01280,2025-08-26,P003,Bubble Wrap Roll,Protective Packaging,18,2025-08-29,2025-08-30,Completed,1,18,18,1
ORD01281,2025-11-16,P009,Manual Strapping Tool,Packaging Tools & Equipment,38,2025-11-21,2025-11-27,Completed,6,38,38,1
ORD01282,2025-06-20,P011,5-Ply Corrugated Box,Customized Carton Boxes,12,2025-06-24,2025-06-25,Pending,1,12,0,0
ORD01283,2025-05-05,P001,PP Strapping Roll,Strapping Solutions,100,2025-05-11,2025-05-18,Completed,7,100,100,1
ORD01284,2025-01-05,P012,7-Ply Corrugated Box,Customized Carton Boxes,40,2025-01-08,2025-01-13,In Production,5,40,32,0.8
ORD01285,2025-03-10,P012,7-Ply Corrugated Box,Customized Carton Boxes,8,2025-03-14,2025-03-21,Completed,7,8,8,1
ORD01286,2025-02-12,P002,PET Strapping Roll,Strapping Solutions,50,2025-02-14,2025-02-19,In Production,5,50,27,0.54
ORD01287,2025-02-06,P014,Hand Pallet Truck,Material Handling,38,2025-02-12,2025-02-15,In Production,3,38,32,0.842105263
ORD01288,2025-04-25,P003,Bubble Wrap Roll,Protective Packaging,10,2025-04-29,2025-04-30,Completed,1,10,10,1
ORD01289,2025-08-03,P006,Shrink Film Roll,Stretch / Film Solutions,18,2025-08-06,2025-08-13,Completed,7,18,18,1
ORD01290,2025-02-25,P007,Wooden Pallet,Pallet Solutions,9,2025-03-02,2025-03-04,Completed,2,9,9,1
ORD01291,2025-11-26,P010,Battery Strapping Machine,Packaging Tools & Equipment,67,2025-12-02,2025-12-08,Completed,6,67,67,1
ORD01292,2025-06-26,P005,Stretch Film Roll,Stretch / Film Solutions,23,2025-06-28,2025-06-29,In Production,1,23,15,0.652173913
ORD01293,2025-12-29,P002,PET Strapping Roll,Strapping Solutions,255,2026-01-03,2026-01-09,Completed,6,255,255,1
ORD01294,2025-01-22,P013,Platform Trolley,Material Handling,10,2025-01-25,2025-01-27,Completed,2,10,10,1
ORD01295,2025-07-04,P012,7-Ply Corrugated Box,Customized Carton Boxes,16,2025-07-08,2025-07-15,Completed,7,16,16,1
ORD01296,2025-09-16,P006,Shrink Film Roll,Stretch / Film Solutions,7,2025-09-20,2025-09-25,Completed,5,7,7,1
ORD01297,2025-10-08,P001,PP Strapping Roll,Strapping Solutions,210,2025-10-12,2025-10-17,Completed,5,210,210,1
ORD01298,2025-11-08,P003,Bubble Wrap Roll,Protective Packaging,32,2025-11-14,2025-11-16,Completed,2,32,32,1
