Order_ID,Order_Date,Customer_ID,Customer_Name,Industry,City,State,Region,Customer_Size,Product_ID,Category,Product_Name,UOM,Quantity,Unit_Price_INR,Discount,Sales_INR,Cost_INR,Gross_Profit_INR,Ship_Mode,Planned_Production_Date,Production_Completion_Date,Dispatch_Date,Promised_Date,Production_Status,Dispatch_Status,Payment_Status,Amount_Paid_INR,Outstanding_INR,Salesperson_ID,Gross_Margin_%,Production_Days,Dispatch_Delay_Days,On_Time_Dispatch
ORD01170,2025-11-17,CUST086,Apex Manufacturing,Engineering,Chennai,Tamil Nadu,South,Medium,P008,Pallet Solutions,Plastic Pallet,Nos,5,2264.82,0,11324.1,8363.04,2961.06,Standard,2025-11-23,2025-11-25,2025-11-28,2025-11-25,Completed,Dispatched,Partially Paid,7026.19,4297.91,SP08,0.261483032,2,3,No
ORD01171,2025-04-05,CUST030,Metro Industries,Textiles,Patna,Bihar,East,Medium,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,19,778.6,0.03,14793.44,9089.85,5703.59,Standard,2025-04-11,2025-04-12,2025-04-12,2025-04-12,Completed,Dispatched,Outstanding,275.18,14518.26,SP04,0.385548595,1,0,Yes
ORD01172,2025-04-06,CUST082,Global Enterprises,Pharmaceuticals,Coimbatore,Tamil Nadu,South,Small,P014,Material Handling,Hand Pallet Truck,Nos,8,20353.44,0.02,162827.49,101408.87,61418.62,Express,2025-04-10,2025-04-17,2025-04-18,2025-04-13,In Production,Dispatched,Paid,162827.49,0,SP04,0.377200557,7,5,No
ORD01173,2025-08-07,CUST049,Metro Enterprises,Retail,Chennai,Tamil Nadu,South,Medium,P001,Strapping Solutions,PP Strapping Roll,Meter,100,89.65,0.02,8965.31,5753.47,3211.84,Standard,2025-08-11,2025-08-18,2025-08-20,2025-08-15,Completed,Dispatched,Outstanding,216.87,8748.44,SP02,0.358251973,7,5,No
ORD01174,2025-09-10,CUST019,Apex Manufacturing,Automotive,Ludhiana,Punjab,North,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,6,580.37,0.1,3482.22,2088.1,1394.12,Scheduled,2025-09-14,2025-09-20,2025-09-20,2025-09-24,Completed,Dispatched,Partially Paid,2579.86,902.36,SP02,0.400353797,6,0,Yes
ORD01175,2025-06-13,CUST012,Shree Pvt Ltd,Engineering,Coimbatore,Tamil Nadu,South,Large,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,13,756.84,0.02,9838.98,6263.11,3575.87,Express,2025-06-19,2025-06-26,2025-06-28,2025-06-27,Completed,Dispatched,Paid,9838.98,0,SP12,0.363439096,7,1,No
ORD01176,2025-09-03,CUST073,Vertex Industries,Chemicals,Patna,Bihar,East,Medium,P010,Packaging Tools & Equipment,Battery Strapping Machine,Nos,83,40147.83,0.02,3332269.81,2337273.52,994996.29,Scheduled,2025-09-07,2025-09-11,2025-09-13,2025-09-15,Pending,Dispatched,Paid,3332269.81,0,SP06,0.298594156,4,0,Yes
ORD01177,2025-07-29,CUST107,Om Traders,FMCG,Kochi,Kerala,South,Small,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,11,60.72,0.05,667.94,362.3,305.64,Standard,2025-08-03,2025-08-07,2025-08-09,2025-08-09,In Production,Dispatched,Paid,667.94,0,SP03,0.457586011,4,0,Yes
ORD01178,2025-06-12,CUST120,Prime Manufacturing,Pharmaceuticals,Coimbatore,Tamil Nadu,South,Small,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,10,722.84,0.05,7228.38,4627.47,2600.91,Standard,2025-06-17,2025-06-24,2025-06-25,2025-06-23,Completed,Dispatched,Partially Paid,4244.32,2984.06,SP04,0.359819213,7,2,No
ORD01179,2025-02-18,CUST058,Sunrise Pvt Ltd,Chemicals,Jaipur,Rajasthan,North,Large,P002,Strapping Solutions,PET Strapping Roll,Kg,160,130.55,0.1,20887.35,11944.2,8943.15,Scheduled,2025-02-20,2025-02-24,2025-02-27,2025-02-25,Completed,Dispatched,Paid,20887.35,0,SP05,0.428161064,4,2,No
ORD01180,2025-04-27,CUST072,United Logistics,Textiles,Bhopal,Madhya Pradesh,Central,Large,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,11,3503.62,0.05,38539.78,23037.15,15502.63,Standard,2025-04-30,2025-05-04,2025-05-08,2025-05-09,In Production,Dispatched,Paid,38539.78,0,SP02,0.402250091,4,0,Yes
ORD01181,2025-06-15,CUST064,Sunrise Industries,Electronics,Noida,Uttar Pradesh,North,Large,P007,Pallet Solutions,Wooden Pallet,Nos,27,982.94,0,26539.29,17429.17,9110.12,Scheduled,2025-06-20,2025-06-25,2025-06-27,2025-06-22,In Production,Dispatched,Partially Paid,19446.47,7092.82,SP03,0.343269168,5,5,No
ORD01182,2025-06-23,CUST008,Metro Traders,Pharmaceuticals,Chennai,Tamil Nadu,South,Small,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,11,2903.02,0.1,31933.2,24093.78,7839.42,Scheduled,2025-06-27,2025-07-03,2025-07-07,2025-07-04,Completed,Dispatched,Paid,31933.2,0,SP03,0.245494344,6,3,No
ORD01183,2025-07-09,CUST080,Vertex Industries,FMCG,Chennai,Tamil Nadu,South,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,100,88.75,0,8875.13,5282.39,3592.74,Express,2025-07-15,2025-07-19,2025-07-19,2025-07-14,Completed,Dispatched,Paid,8875.13,0,SP11,0.404809845,4,5,No
ORD01184,2025-09-01,CUST038,Global Manufacturing,Logistics,Coimbatore,Tamil Nadu,South,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,35,53.88,0.03,1885.83,1203.33,682.5,Standard,2025-09-05,2025-09-10,2025-09-12,2025-09-15,Completed,Dispatched,Outstanding,167.7,1718.13,SP04,0.36190961,5,0,Yes
ORD01185,2025-09-08,CUST014,National Industries,Retail,Ahmedabad,Gujarat,West,Medium,P003,Protective Packaging,Bubble Wrap Roll,Roll,42,884.83,0,37162.72,22427.15,14735.57,Express,2025-09-14,2025-09-18,2025-09-18,2025-09-18,Completed,Dispatched,Partially Paid,20874.09,16288.63,SP10,0.396514841,4,0,Yes
ORD01186,2025-05-17,CUST021,National Pvt Ltd,Logistics,Ludhiana,Punjab,North,Medium,P002,Strapping Solutions,PET Strapping Roll,Kg,90,135.03,0.05,12152.35,6243,5909.35,Standard,2025-05-19,2025-05-23,2025-05-26,2025-05-25,Completed,Dispatched,Paid,12152.35,0,SP04,0.486272202,4,1,No
ORD01187,2025-11-21,CUST067,Metro Manufacturing,Textiles,Delhi,Delhi,North,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,7,685.33,0.02,4797.33,2486.28,2311.05,Scheduled,2025-11-23,2025-11-26,2025-11-28,2025-12-05,Completed,Dispatched,Paid,4797.33,0,SP09,0.481736716,3,0,Yes
ORD01188,2025-04-13,CUST020,Shree Industries,Electronics,Bengaluru,Karnataka,South,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,35,851.02,0.05,29785.68,17759.41,12026.27,Express,2025-04-16,2025-04-21,2025-04-25,2025-04-19,Completed,Dispatched,Outstanding,1109.04,28676.64,SP07,0.403760129,5,6,No
ORD01189,2025-12-25,CUST110,Om Manufacturing,Retail,Chennai,Tamil Nadu,South,Medium,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,4,98.93,0.03,395.71,217.11,178.6,Express,2025-12-27,2025-12-30,2026-01-01,2026-01-02,Completed,Pending,Paid,395.71,0,SP08,0.451340628,3,0,Yes
ORD01190,2025-03-17,CUST076,Metro Manufacturing,Textiles,Delhi,Delhi,North,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,6,55.75,0.08,334.48,209.5,124.98,Standard,2025-03-22,2025-03-28,2025-03-31,2025-03-30,Completed,Dispatched,Paid,334.48,0,SP12,0.373654628,6,1,No
ORD01191,2025-11-07,CUST033,Om Manufacturing,Pharmaceuticals,Kochi,Kerala,South,Medium,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,22,93.62,0.05,2059.64,1196.4,863.24,Scheduled,2025-11-12,2025-11-15,2025-11-18,2025-11-21,Completed,Dispatched,Outstanding,43.79,2015.85,SP07,0.419121788,3,0,Yes
ORD01192,2025-10-09,CUST104,Om Logistics,Engineering,Chennai,Tamil Nadu,South,Medium,P004,Protective Packaging,EPE Foam Roll,Roll,30,1341.33,0.02,40240.05,28125.93,12114.12,Scheduled,2025-10-11,2025-10-17,2025-10-20,2025-10-19,Completed,Dispatched,Partially Paid,23188.2,17051.85,SP01,0.301046346,6,1,No
ORD01193,2025-09-19,CUST060,Om Pvt Ltd,Chemicals,Pune,Maharashtra,West,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,100,86.07,0.1,8606.57,5420.56,3186.01,Express,2025-09-21,2025-09-27,2025-09-30,2025-10-01,Completed,Dispatched,Paid,8606.57,0,SP06,0.370183476,6,0,Yes
ORD01194,2025-06-23,CUST009,Prime Industries,Retail,Ludhiana,Punjab,North,Small,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,16,3495.71,0.02,55931.34,35064.32,20867.02,Standard,2025-06-25,2025-06-29,2025-07-01,2025-06-29,Completed,Dispatched,Paid,55931.34,0,SP09,0.373082783,4,2,No
ORD01195,2025-02-15,CUST079,Shree Manufacturing,Logistics,Indore,Madhya Pradesh,Central,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,22,62.39,0.02,1372.61,766.26,606.35,Standard,2025-02-18,2025-02-22,2025-02-23,2025-02-21,In Production,Dispatched,Paid,1372.61,0,SP11,0.441749659,4,2,No
ORD01196,2025-12-24,CUST085,Global Manufacturing,Pharmaceuticals,Bhubaneswar,Odisha,East,Small,P002,Strapping Solutions,PET Strapping Roll,Kg,250,129.6,0.05,32400.05,19015.12,13384.93,Express,2025-12-27,2025-12-31,2025-12-31,2025-12-29,Completed,Dispatched,Paid,32400.05,0,SP06,0.413114486,4,2,No
ORD01197,2025-07-18,CUST020,Shree Industries,Electronics,Bengaluru,Karnataka,South,Large,P001,Strapping Solutions,PP Strapping Roll,Meter,450,98.5,0,44324.98,23844.66,20480.32,Standard,2025-07-23,2025-07-24,2025-07-28,2025-07-27,Completed,Dispatched,Partially Paid,19061.95,25263.03,SP04,0.462049165,1,1,No
ORD01198,2025-04-28,CUST065,Apex Logistics,FMCG,Bhubaneswar,Odisha,East,Medium,P007,Pallet Solutions,Wooden Pallet,Nos,20,898.23,0.08,17964.68,12704.88,5259.8,Standard,2025-05-04,2025-05-08,2025-05-08,2025-05-08,Completed,Dispatched,Paid,17964.68,0,SP03,0.292785622,4,0,Yes
ORD01199,2025-10-02,CUST050,Prime Industries,Retail,Pune,Maharashtra,West,Large,P013,Material Handling,Platform Trolley,Nos,23,7947.55,0.1,182793.55,130747.57,52045.98,Scheduled,2025-10-04,2025-10-10,2025-10-14,2025-10-11,Completed,Dispatched,Paid,182793.55,0,SP05,0.284725473,6,3,No
ORD01200,2025-06-21,CUST066,Om Logistics,Engineering,Kolkata,West Bengal,East,Medium,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,93,101.26,0.05,9417.03,5356.76,4060.27,Express,2025-06-24,2025-06-27,2025-07-03,2025-07-02,Completed,Dispatched,Paid,9417.03,0,SP04,0.431162479,3,1,No
ORD01201,2025-04-05,CUST003,Prime Logistics,Retail,Coimbatore,Tamil Nadu,South,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,220,101.21,0.05,22265.67,12104.31,10161.36,Scheduled,2025-04-07,2025-04-08,2025-04-11,2025-04-11,In Production,Dispatched,Paid,22265.67,0,SP11,0.45636893,1,0,Yes
ORD01202,2025-04-20,CUST111,National Manufacturing,Automotive,Bengaluru,Karnataka,South,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,200,92.35,0.03,18470.51,11565.34,6905.17,Scheduled,2025-04-26,2025-05-03,2025-05-05,2025-04-30,Completed,Dispatched,Paid,18470.51,0,SP01,0.373848367,7,5,No
ORD01203,2025-06-08,CUST065,Apex Logistics,FMCG,Bhubaneswar,Odisha,East,Medium,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,37,91.64,0.02,3390.52,2144.43,1246.09,Scheduled,2025-06-10,2025-06-12,2025-06-13,2025-06-18,In Production,Dispatched,Paid,3390.52,0,SP03,0.367521796,2,0,Yes
ORD01204,2025-09-09,CUST057,Apex Enterprises,Textiles,Bengaluru,Karnataka,South,Medium,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,20,808.4,0.08,16167.93,8892.09,7275.84,Scheduled,2025-09-14,2025-09-19,2025-09-23,2025-09-18,Completed,Dispatched,Outstanding,2067.91,14100.02,SP01,0.450016793,5,5,No
ORD01205,2025-01-06,CUST088,United Manufacturing,Electronics,Pune,Maharashtra,West,Medium,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,25,58.45,0.02,1461.34,895.42,565.92,Scheduled,2025-01-10,2025-01-11,2025-01-13,2025-01-18,Completed,Dispatched,Paid,1461.34,0,SP04,0.387261007,1,0,Yes
ORD01206,2025-08-05,CUST077,Shree Industries,FMCG,Vijayawada,Andhra Pradesh,South,Large,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,4,87.97,0.1,351.9,220.12,131.78,Express,2025-08-09,2025-08-10,2025-08-12,2025-08-16,Completed,Dispatched,Paid,351.9,0,SP08,0.374481387,1,0,Yes
ORD01207,2025-04-15,CUST099,Prime Pvt Ltd,Textiles,Ludhiana,Punjab,North,Large,P007,Pallet Solutions,Wooden Pallet,Nos,293,949.59,0,278231.31,181989.25,96242.06,Scheduled,2025-04-17,2025-04-23,2025-04-23,2025-04-27,Completed,Dispatched,Partially Paid,127437.38,150793.93,SP10,0.345906649,6,0,Yes
ORD01208,2025-09-03,CUST001,Prime Industries,Textiles,Patna,Bihar,East,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,570,99.41,0,56665.61,32311.49,24354.12,Standard,2025-09-05,2025-09-11,2025-09-17,2025-09-11,Completed,Dispatched,Paid,56665.61,0,SP01,0.429786602,6,6,No
ORD01209,2025-10-23,CUST062,Global Industries,Chemicals,Kochi,Kerala,South,Small,P007,Pallet Solutions,Wooden Pallet,Nos,14,995.69,0.03,13939.69,8459.01,5480.68,Express,2025-10-25,2025-10-31,2025-10-31,2025-11-01,Completed,Dispatched,Paid,13939.69,0,SP04,0.393170867,6,0,Yes
ORD01210,2025-05-01,CUST026,Prime Manufacturing,Pharmaceuticals,Pune,Maharashtra,West,Large,P002,Strapping Solutions,PET Strapping Roll,Kg,135,137.08,0,18506.06,10205.13,8300.93,Standard,2025-05-06,2025-05-13,2025-05-13,2025-05-06,In Production,Dispatched,Paid,18506.06,0,SP12,0.448551988,7,7,No
ORD01211,2025-01-25,CUST095,Vertex Industries,Retail,Bhubaneswar,Odisha,East,Large,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,5,668.04,0,3340.22,1847.58,1492.64,Scheduled,2025-01-29,2025-02-01,2025-02-01,2025-02-08,In Production,Dispatched,Paid,3340.22,0,SP09,0.446868769,3,0,Yes
ORD01212,2025-03-16,CUST008,Metro Traders,Pharmaceuticals,Chennai,Tamil Nadu,South,Small,P007,Pallet Solutions,Wooden Pallet,Nos,19,951.62,0.02,18080.7,11213.84,6866.86,Scheduled,2025-03-20,2025-03-26,2025-03-28,2025-03-27,Completed,Dispatched,Paid,18080.7,0,SP08,0.379789499,6,1,No
ORD01213,2025-12-12,CUST119,National Traders,Engineering,Jaipur,Rajasthan,North,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,57,675.48,0.05,38502.41,21683.38,16819.03,Scheduled,2025-12-18,2025-12-22,2025-12-28,2025-12-23,In Production,Dispatched,Paid,38502.41,0,SP11,0.436830578,4,5,No
ORD01214,2025-03-26,CUST102,Global Logistics,Textiles,Bengaluru,Karnataka,South,Medium,P003,Protective Packaging,Bubble Wrap Roll,Roll,18,935.33,0.05,16835.92,8902.25,7933.67,Scheduled,2025-03-28,2025-03-31,2025-04-04,2025-04-02,Completed,Dispatched,Partially Paid,11228.06,5607.86,SP07,0.471234717,3,2,No
ORD01215,2025-02-11,CUST089,Shree Manufacturing,Electronics,Chandigarh,Chandigarh,North,Small,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,7,94.14,0.05,659,407.9,251.1,Standard,2025-02-16,2025-02-17,2025-02-23,2025-02-24,Completed,Dispatched,Paid,659,0,SP11,0.381031866,1,0,Yes
ORD01216,2025-12-30,CUST042,National Manufacturing,FMCG,Surat,Gujarat,West,Medium,P007,Pallet Solutions,Wooden Pallet,Nos,56,923.67,0.02,51725.57,34674.1,17051.47,Express,2026-01-03,2026-01-07,2026-01-07,2026-01-09,In Production,Pending,Paid,51725.57,0,SP04,0.329652626,4,0,Yes
ORD01217,2025-10-23,CUST047,Global Pvt Ltd,Logistics,Coimbatore,Tamil Nadu,South,Small,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,55,3465.46,0.08,190600.15,117235.12,73365.03,Standard,2025-10-27,2025-11-02,2025-11-05,2025-10-29,Completed,Dispatched,Paid,190600.15,0,SP09,0.384915909,6,7,No
ORD01218,2025-02-25,CUST015,Metro Manufacturing,Engineering,Hyderabad,Telangana,South,Medium,P002,Strapping Solutions,PET Strapping Roll,Kg,50,115.67,0.1,5783.45,3587.3,2196.15,Standard,2025-03-02,2025-03-04,2025-03-04,2025-03-06,Completed,Dispatched,Partially Paid,2466.08,3317.37,SP01,0.379730092,2,0,Yes
ORD01219,2025-06-01,CUST071,Prime Manufacturing,Engineering,Chandigarh,Chandigarh,North,Medium,P002,Strapping Solutions,PET Strapping Roll,Kg,180,122.34,0.08,22020.46,13522.67,8497.79,Scheduled,2025-06-03,2025-06-05,2025-06-11,2025-06-07,Pending,Dispatched,Paid,22020.46,0,SP10,0.385904291,2,4,No
ORD01220,2025-06-03,CUST071,Prime Manufacturing,Engineering,Chandigarh,Chandigarh,North,Medium,P004,Protective Packaging,EPE Foam Roll,Roll,13,1313.98,0.1,17081.76,11128.86,5952.9,Standard,2025-06-07,2025-06-11,2025-06-13,2025-06-11,Completed,Dispatched,Outstanding,1258.93,15822.83,SP08,0.348494535,4,2,No
ORD01221,2025-06-13,CUST036,National Industries,Electronics,Jaipur,Rajasthan,North,Large,P002,Strapping Solutions,PET Strapping Roll,Kg,50,119.16,0.05,5958.22,3570.49,2387.73,Scheduled,2025-06-17,2025-06-18,2025-06-20,2025-06-25,Completed,Dispatched,Paid,5958.22,0,SP10,0.400745525,1,0,Yes
ORD01222,2025-06-29,CUST053,United Manufacturing,FMCG,Gurugram,Haryana,North,Medium,P001,Strapping Solutions,PP Strapping Roll,Meter,250,94.95,0.05,23736.36,13597.58,10138.78,Standard,2025-07-04,2025-07-05,2025-07-08,2025-07-04,Completed,Dispatched,Paid,23736.36,0,SP04,0.427141314,1,4,No
ORD01223,2025-11-20,CUST067,Metro Manufacturing,Textiles,Delhi,Delhi,North,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,7,595.89,0.05,4171.21,2569.46,1601.75,Scheduled,2025-11-22,2025-11-26,2025-11-29,2025-11-30,Pending,Dispatched,Paid,4171.21,0,SP08,0.384001285,4,0,Yes
ORD01224,2025-04-21,CUST010,Metro Logistics,Textiles,Chandigarh,Chandigarh,North,Small,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,31,85.38,0,2646.91,1772.79,874.12,Standard,2025-04-27,2025-05-01,2025-05-01,2025-04-26,Completed,Dispatched,Partially Paid,999.58,1647.33,SP08,0.330241678,4,5,No
ORD01225,2025-05-21,CUST014,National Industries,Retail,Ahmedabad,Gujarat,West,Medium,P010,Packaging Tools & Equipment,Battery Strapping Machine,Nos,19,42413.28,0.02,805852.28,541558.59,264293.69,Standard,2025-05-27,2025-05-31,2025-06-04,2025-05-26,Completed,Dispatched,Paid,805852.28,0,SP01,0.327967912,4,9,No
ORD01226,2025-05-29,CUST069,United Logistics,FMCG,Mumbai,Maharashtra,West,Small,P014,Material Handling,Hand Pallet Truck,Nos,28,18043.65,0,505222.28,385051.42,120170.86,Standard,2025-06-04,2025-06-07,2025-06-10,2025-06-04,Pending,Dispatched,Paid,505222.28,0,SP07,0.237857404,3,6,No
ORD01227,2025-12-01,CUST031,United Industries,Textiles,Bhopal,Madhya Pradesh,Central,Large,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,134,800.32,0.02,107243.24,64018.1,43225.14,Scheduled,2025-12-04,2025-12-11,2025-12-14,2025-12-06,Completed,Dispatched,Outstanding,11482.98,95760.26,SP02,0.403057013,7,8,No
ORD01228,2025-02-21,CUST024,Sunrise Logistics,Retail,Kolkata,West Bengal,East,Medium,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,24,59.58,0.05,1429.81,792.14,637.67,Scheduled,2025-02-24,2025-02-26,2025-02-27,2025-03-07,Completed,Dispatched,Paid,1429.81,0,SP09,0.445982333,2,0,Yes
ORD01229,2025-12-22,CUST095,Vertex Industries,Retail,Bhubaneswar,Odisha,East,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,25,63.61,0.02,1590.13,843.44,746.69,Standard,2025-12-26,2026-01-01,2026-01-05,2025-12-28,Completed,Pending,Paid,1590.13,0,SP02,0.469577959,6,8,No
ORD01230,2025-05-15,CUST019,Apex Manufacturing,Automotive,Ludhiana,Punjab,North,Medium,P014,Material Handling,Hand Pallet Truck,Nos,19,17832.49,0.02,338817.28,241504.01,97313.27,Standard,2025-05-19,2025-05-23,2025-05-26,2025-05-28,In Production,Dispatched,Outstanding,4389.93,334427.35,SP11,0.287214601,4,0,Yes
ORD01231,2025-04-11,CUST021,National Pvt Ltd,Logistics,Ludhiana,Punjab,North,Medium,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,5,61.31,0.03,306.54,174.12,132.42,Scheduled,2025-04-16,2025-04-22,2025-04-26,2025-04-21,Completed,Dispatched,Outstanding,19,287.54,SP01,0.431982775,6,5,No
ORD01232,2025-04-29,CUST052,United Manufacturing,Retail,Coimbatore,Tamil Nadu,South,Small,P003,Protective Packaging,Bubble Wrap Roll,Roll,29,879.34,0.02,25500.96,15396.7,10104.26,Scheduled,2025-05-02,2025-05-04,2025-05-06,2025-05-06,Completed,Dispatched,Paid,25500.96,0,SP11,0.396230573,2,0,Yes
ORD01233,2025-05-17,CUST076,Metro Manufacturing,Textiles,Delhi,Delhi,North,Large,P008,Pallet Solutions,Plastic Pallet,Nos,41,2310.95,0.05,94748.78,66977.56,27771.22,Scheduled,2025-05-23,2025-05-28,2025-05-28,2025-05-26,Completed,Dispatched,Outstanding,3035.2,91713.58,SP08,0.293103721,5,2,No
ORD01234,2025-09-02,CUST109,National Enterprises,FMCG,Pune,Maharashtra,West,Medium,P004,Protective Packaging,EPE Foam Roll,Roll,25,1476.57,0.03,36914.25,23431.51,13482.74,Scheduled,2025-09-07,2025-09-09,2025-09-09,2025-09-09,Completed,Dispatched,Paid,36914.25,0,SP03,0.365244858,2,0,Yes
ORD01235,2025-09-19,CUST120,Prime Manufacturing,Pharmaceuticals,Coimbatore,Tamil Nadu,South,Small,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,72,617.58,0.02,44465.41,26273.63,18191.78,Scheduled,2025-09-22,2025-09-29,2025-09-29,2025-10-01,Pending,Dispatched,Paid,44465.41,0,SP06,0.409122057,7,0,Yes
ORD01236,2025-04-26,CUST052,United Manufacturing,Retail,Coimbatore,Tamil Nadu,South,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,280,100.77,0.08,28215.66,15064.87,13150.79,Express,2025-04-30,2025-05-04,2025-05-08,2025-05-07,In Production,Dispatched,Paid,28215.66,0,SP10,0.466081247,4,1,No
ORD01237,2025-04-26,CUST024,Sunrise Logistics,Retail,Kolkata,West Bengal,East,Medium,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,17,3311.63,0.05,56297.63,39094.63,17203,Express,2025-04-29,2025-05-03,2025-05-07,2025-05-09,Completed,Dispatched,Partially Paid,31442.42,24855.21,SP02,0.305572366,4,0,Yes
ORD01238,2025-08-10,CUST035,United Industries,FMCG,Ludhiana,Punjab,North,Medium,P002,Strapping Solutions,PET Strapping Roll,Kg,255,138.42,0,35297.33,18146.79,17150.54,Express,2025-08-16,2025-08-17,2025-08-20,2025-08-16,Completed,Dispatched,Partially Paid,16270.51,19026.82,SP08,0.485887743,1,4,No
ORD01239,2025-11-29,CUST036,National Industries,Electronics,Jaipur,Rajasthan,North,Large,P004,Protective Packaging,EPE Foam Roll,Roll,94,1517.13,0.05,142610.68,84048.6,58562.08,Scheduled,2025-12-03,2025-12-06,2025-12-10,2025-12-13,Completed,Dispatched,Outstanding,16202.38,126408.3,SP10,0.410643018,3,0,Yes
ORD01240,2025-12-22,CUST078,Shree Industries,Automotive,Chennai,Tamil Nadu,South,Medium,P004,Protective Packaging,EPE Foam Roll,Roll,41,1521.78,0.03,62393.07,37918.06,24475.01,Scheduled,2025-12-28,2026-01-03,2026-01-07,2026-01-05,Completed,Pending,Paid,62393.07,0,SP09,0.392271289,6,2,No
ORD01241,2025-11-12,CUST047,Global Pvt Ltd,Logistics,Coimbatore,Tamil Nadu,South,Small,P008,Pallet Solutions,Plastic Pallet,Nos,64,2626.3,0.05,168083.4,105499.7,62583.7,Scheduled,2025-11-14,2025-11-17,2025-11-19,2025-11-21,Completed,Dispatched,Paid,168083.4,0,SP04,0.372337185,3,0,Yes
ORD01242,2025-06-28,CUST044,Apex Industries,Automotive,Noida,Uttar Pradesh,North,Small,P007,Pallet Solutions,Wooden Pallet,Nos,19,886.38,0.05,16841.25,11294.78,5546.47,Scheduled,2025-07-02,2025-07-04,2025-07-06,2025-07-11,Completed,Dispatched,Paid,16841.25,0,SP03,0.32933838,2,0,Yes
ORD01243,2025-12-19,CUST100,Sunrise Traders,Retail,Jaipur,Rajasthan,North,Large,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,27,96.71,0,2611.08,1503.54,1107.54,Scheduled,2025-12-23,2025-12-25,2025-12-27,2026-01-01,Completed,Dispatched,Paid,2611.08,0,SP12,0.424169309,2,0,Yes
ORD01244,2025-05-30,CUST077,Shree Industries,FMCG,Vijayawada,Andhra Pradesh,South,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,65,56.58,0,3677.73,2302.8,1374.93,Scheduled,2025-06-02,2025-06-04,2025-06-08,2025-06-09,Completed,Dispatched,Paid,3677.73,0,SP05,0.373852893,2,0,Yes
